restaurant_id,restaurant,market_segment,area,rating,latitude,longitude,dish
31,Zaitoon,Restaurant,Royapettah,4.1,13.054,80.2641,Salad
31,Zaitoon,Restaurant,Royapettah,4.1,13.054,80.2641,Brownie
31,Zaitoon,Restaurant,Royapettah,4.1,13.054,80.2641,Clear Soup
31,Zaitoon,Restaurant,Royapettah,4.1,13.054,80.2641,Barbeque Chicken
32,Nithya Amirtham,Restaurant,Mylapore,4.2,13.0368,80.2676,Tomato Soup
32,Nithya Amirtham,Restaurant,Mylapore,4.2,13.0368,80.2676,Filtered Coffee
32,Nithya Amirtham,Restaurant,Mylapore,4.2,13.0368,80.2676,Thali
32,Nithya Amirtham,Restaurant,Mylapore,4.2,13.0368,80.2676,Gulab Jamun
32,Nithya Amirtham,Restaurant,Mylapore,4.2,13.0368,80.2676,Paneer Tikka
32,Nithya Amirtham,Restaurant,Mylapore,4.2,13.0368,80.2676,Pongal
32,Nithya Amirtham,Restaurant,Mylapore,4.2,13.0368,80.2676,Naan
33,Shri Balaajee Bhavan,Restaurant,Chromepet,4.3,12.9516,80.1462,Filtered Coffee
33,Shri Balaajee Bhavan,Restaurant,Chromepet,4.3,12.9516,80.1462,Panneer Butter Masala
33,Shri Balaajee Bhavan,Restaurant,Chromepet,4.3,12.9516,80.1462,Idli
33,Shri Balaajee Bhavan,Restaurant,Chromepet,4.3,12.9516,80.1462,Pongal
33,Shri Balaajee Bhavan,Restaurant,Chromepet,4.3,12.9516,80.1462,Naan
33,Shri Balaajee Bhavan,Restaurant,Chromepet,4.3,12.9516,80.1462,Vada Sambar
33,Shri Balaajee Bhavan,Restaurant,Chromepet,4.3,12.9516,80.1462,Idiyappam
34,Kakada Ramprasad,Fast Food,Kilpauk,4.3,13.0828,80.2417,Badam Milk
34,Kakada Ramprasad,Fast Food,Kilpauk,4.3,13.0828,80.2417,Chaat
34,Kakada Ramprasad,Fast Food,Kilpauk,4.3,13.0828,80.2417,Pav Bhaji
34,Kakada Ramprasad,Fast Food,Kilpauk,4.3,13.0828,80.2417,Jalebi
34,Kakada Ramprasad,Fast Food,Kilpauk,4.3,13.0828,80.2417,Panipuri
34,Kakada Ramprasad,Fast Food,Kilpauk,4.3,13.0828,80.2417,Aloo Tikki
34,Kakada Ramprasad,Fast Food,Kilpauk,4.3,13.0828,80.2417,Samosa
35,Rasavid,Restaurant,Velachery,3.9,12.9755,80.2207,Naan
35,Rasavid,Restaurant,Velachery,3.9,12.9755,80.2207,Biryani
35,Rasavid,Restaurant,Velachery,3.9,12.9755,80.2207,Bbq Fish
35,Rasavid,Restaurant,Velachery,3.9,12.9755,80.2207,Tomato Soup
35,Rasavid,Restaurant,Velachery,3.9,12.9755,80.2207,Carrot Halwa
35,Rasavid,Restaurant,Velachery,3.9,12.9755,80.2207,Gajar Ka Halwa
35,Rasavid,Restaurant,Velachery,3.9,12.9755,80.2207,Prawn
36,Buhari,Restaurant,Chromepet,3.5,12.9516,80.1462,Biryani
36,Buhari,Restaurant,Chromepet,3.5,12.9516,80.1462,Chicken 65
36,Buhari,Restaurant,Chromepet,3.5,12.9516,80.1462,Sea Food
36,Buhari,Restaurant,Chromepet,3.5,12.9516,80.1462,Tea
36,Buhari,Restaurant,Chromepet,3.5,12.9516,80.1462,Sweet Corn Chicken Soup
36,Buhari,Restaurant,Chromepet,3.5,12.9516,80.1462,Veg Steak
36,Buhari,Restaurant,Chromepet,3.5,12.9516,80.1462,Fish Finger
37,Dominos Pizza,Fast Food,Kolathur,4.0,13.124,80.2121,Mexican Tacos
37,Dominos Pizza,Fast Food,Kolathur,4.0,13.124,80.2121,Peppy Paneer
37,Dominos Pizza,Fast Food,Kolathur,4.0,13.124,80.2121,Farmhouse Pizza
37,Dominos Pizza,Fast Food,Kolathur,4.0,13.124,80.2121,Garlic Bread
37,Dominos Pizza,Fast Food,Kolathur,4.0,13.124,80.2121,Lava Cake
37,Dominos Pizza,Fast Food,Kolathur,4.0,13.124,80.2121,Cheesy Pizza
38,Shree Mithai,Fast Food,Chetpet,4.6,13.0714,80.2417,Chaat
38,Shree Mithai,Fast Food,Chetpet,4.6,13.0714,80.2417,Badam Milk
38,Shree Mithai,Fast Food,Chetpet,4.6,13.0714,80.2417,Pav Bhaji
38,Shree Mithai,Fast Food,Chetpet,4.6,13.0714,80.2417,Panipuri
38,Shree Mithai,Fast Food,Chetpet,4.6,13.0714,80.2417,Rasmalai
38,Shree Mithai,Fast Food,Chetpet,4.6,13.0714,80.2417,Sandwich
38,Shree Mithai,Fast Food,Chetpet,4.6,13.0714,80.2417,Chole Bhature
39,New Andhra Meals Hotel,Hotel,Valasaravakkam,3.9,13.0403,80.1723,Paruppu Podi
39,New Andhra Meals Hotel,Hotel,Valasaravakkam,3.9,13.0403,80.1723,Gongura Chicken
39,New Andhra Meals Hotel,Hotel,Valasaravakkam,3.9,13.0403,80.1723,Panneer Butter Masala
39,New Andhra Meals Hotel,Hotel,Valasaravakkam,3.9,13.0403,80.1723,Thali
39,New Andhra Meals Hotel,Hotel,Valasaravakkam,3.9,13.0403,80.1723,Andhra Chilli Chicken
39,New Andhra Meals Hotel,Hotel,Valasaravakkam,3.9,13.0403,80.1723,Fish Fry
39,New Andhra Meals Hotel,Hotel,Valasaravakkam,3.9,13.0403,80.1723,Ghee Rice
40,Punjabi Nation,Restaurant,Guindy,4.0,13.0067,80.2206,Lassi
40,Punjabi Nation,Restaurant,Guindy,4.0,13.0067,80.2206,Roti
40,Punjabi Nation,Restaurant,Guindy,4.0,13.0067,80.2206,Naan
40,Punjabi Nation,Restaurant,Guindy,4.0,13.0067,80.2206,Butter Chicken
40,Punjabi Nation,Restaurant,Guindy,4.0,13.0067,80.2206,Paratha
40,Punjabi Nation,Restaurant,Guindy,4.0,13.0067,80.2206,Rabri
40,Punjabi Nation,Restaurant,Guindy,4.0,13.0067,80.2206,Dal Makhani
41,Krishnas Dosa Kadai,Restaurant,Mogappair,4.2,13.0837,80.175,Pizza Dosa
41,Krishnas Dosa Kadai,Restaurant,Mogappair,4.2,13.0837,80.175,Butter Naan
41,Krishnas Dosa Kadai,Restaurant,Mogappair,4.2,13.0837,80.175,Coffee
41,Krishnas Dosa Kadai,Restaurant,Mogappair,4.2,13.0837,80.175,Chocolate Dosa
41,Krishnas Dosa Kadai,Restaurant,Mogappair,4.2,13.0837,80.175,Paratha
41,Krishnas Dosa Kadai,Restaurant,Mogappair,4.2,13.0837,80.175,Paneer Dosa
41,Krishnas Dosa Kadai,Restaurant,Mogappair,4.2,13.0837,80.175,Panneer Butter Masala
42,Al Sham,Restaurant,Potheri,3.9,12.8213,80.0371,Biryani
42,Al Sham,Restaurant,Potheri,3.9,12.8213,80.0371,Chicken Grill
42,Al Sham,Restaurant,Potheri,3.9,12.8213,80.0371,Tandoori Chicken
43,Orange Wok,Restaurant,Nungambakkam,4.2,13.0569,80.2425,Laksa
43,Orange Wok,Restaurant,Nungambakkam,4.2,13.0569,80.2425,Dragon Chicken
43,Orange Wok,Restaurant,Nungambakkam,4.2,13.0569,80.2425,Khau Suey
43,Orange Wok,Restaurant,Nungambakkam,4.2,13.0569,80.2425,Momos
43,Orange Wok,Restaurant,Nungambakkam,4.2,13.0569,80.2425,Bubble Tea
43,Orange Wok,Restaurant,Nungambakkam,4.2,13.0569,80.2425,Chicken Satay
43,Orange Wok,Restaurant,Nungambakkam,4.2,13.0569,80.2425,Lamb
44,Ghuma Ghumalu,Restaurant,Navallur,4.2,12.8459,80.2265,Hyderabadi Biryani
44,Ghuma Ghumalu,Restaurant,Navallur,4.2,12.8459,80.2265,Chicken 65
44,Ghuma Ghumalu,Restaurant,Navallur,4.2,12.8459,80.2265,Chicken Mughlai Biryani
44,Ghuma Ghumalu,Restaurant,Navallur,4.2,12.8459,80.2265,Andhra Meal
44,Ghuma Ghumalu,Restaurant,Navallur,4.2,12.8459,80.2265,Andhra Style Biryani
44,Ghuma Ghumalu,Restaurant,Navallur,4.2,12.8459,80.2265,Prawn Biryani
44,Ghuma Ghumalu,Restaurant,Navallur,4.2,12.8459,80.2265,Mutton Biryani
45,KPS Ambur Biriyani,Restaurant,Mogappair,3.6,13.0837,80.175,Tandoori Chicken
45,KPS Ambur Biriyani,Restaurant,Mogappair,3.6,13.0837,80.175,Fried Rice Chicken
45,KPS Ambur Biriyani,Restaurant,Mogappair,3.6,13.0837,80.175,Biryani
45,KPS Ambur Biriyani,Restaurant,Mogappair,3.6,13.0837,80.175,Shawarma
46,Pedrenos,Fast Food,Mylapore,4.3,13.0368,80.2676,Pizza
46,Pedrenos,Fast Food,Mylapore,4.3,13.0368,80.2676,Gelato
46,Pedrenos,Fast Food,Mylapore,4.3,13.0368,80.2676,Pasta
46,Pedrenos,Fast Food,Mylapore,4.3,13.0368,80.2676,Coffee
46,Pedrenos,Fast Food,Mylapore,4.3,13.0368,80.2676,Steak
46,Pedrenos,Fast Food,Mylapore,4.3,13.0368,80.2676,Tiramisu
46,Pedrenos,Fast Food,Mylapore,4.3,13.0368,80.2676,Burgers
47,Madras Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Egg Biryani
47,Madras Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Chicken 65
47,Madras Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Prawn
47,Madras Biryani,Restaurant,Perambur,4.0,13.121,80.2326,Fried Rice Chicken
48,Palmshore,Restaurant,Egmore,4.4,13.0732,80.2609,Mutton Mandi
48,Palmshore,Restaurant,Egmore,4.4,13.0732,80.2609,Fish
48,Palmshore,Restaurant,Egmore,4.4,13.0732,80.2609,Brownie
48,Palmshore,Restaurant,Egmore,4.4,13.0732,80.2609,Sea Food
48,Palmshore,Restaurant,Egmore,4.4,13.0732,80.2609,Biryani
48,Palmshore,Restaurant,Egmore,4.4,13.0732,80.2609,Bbq Chicken
48,Palmshore,Restaurant,Egmore,4.4,13.0732,80.2609,Barbeque Chicken
49,Hotel Sri Vairam,Hotel,Porur,4.0,13.0382,80.1565,Paratha
49,Hotel Sri Vairam,Hotel,Porur,4.0,13.0382,80.1565,Biryani
49,Hotel Sri Vairam,Hotel,Porur,4.0,13.0382,80.1565,Mutton Chukka
49,Hotel Sri Vairam,Hotel,Porur,4.0,13.0382,80.1565,Chicken 65
50,Sea Emperor,Restaurant,Madipakkam,3.8,12.9647,80.1961,Chicken Grill
50,Sea Emperor,Restaurant,Madipakkam,3.8,12.9647,80.1961,Shawarma
50,Sea Emperor,Restaurant,Madipakkam,3.8,12.9647,80.1961,Bbq Chicken
50,Sea Emperor,Restaurant,Madipakkam,3.8,12.9647,80.1961,Naan
50,Sea Emperor,Restaurant,Madipakkam,3.8,12.9647,80.1961,Barbeque Chicken
50,Sea Emperor,Restaurant,Madipakkam,3.8,12.9647,80.1961,Dragon Chicken
50,Sea Emperor,Restaurant,Madipakkam,3.8,12.9647,80.1961,Noodle
51,Andhikkadai,Restaurant,Velachery,4.6,12.9755,80.2207,Coffee
51,Andhikkadai,Restaurant,Velachery,4.6,12.9755,80.2207,Sweet Kozhukattai
51,Andhikkadai,Restaurant,Velachery,4.6,12.9755,80.2207,Idli
51,Andhikkadai,Restaurant,Velachery,4.6,12.9755,80.2207,Pongal
51,Andhikkadai,Restaurant,Velachery,4.6,12.9755,80.2207,Kothu Parotta
51,Andhikkadai,Restaurant,Velachery,4.6,12.9755,80.2207,Appam
51,Andhikkadai,Restaurant,Velachery,4.6,12.9755,80.2207,Badam Milk
52,Paradise Biryani,Restaurant,Thiruvanmiyur,4.2,12.983,80.2594,Hyderabadi Biryani
52,Paradise Biryani,Restaurant,Thiruvanmiyur,4.2,12.983,80.2594,Mutton Biryani
52,Paradise Biryani,Restaurant,Thiruvanmiyur,4.2,12.983,80.2594,Chicken Biryani
52,Paradise Biryani,Restaurant,Thiruvanmiyur,4.2,12.983,80.2594,Shawarma
52,Paradise Biryani,Restaurant,Thiruvanmiyur,4.2,12.983,80.2594,Gulab Jamun
52,Paradise Biryani,Restaurant,Thiruvanmiyur,4.2,12.983,80.2594,Vegetable Biryani
52,Paradise Biryani,Restaurant,Thiruvanmiyur,4.2,12.983,80.2594,Chicken Tikka
53,A2B - Adyar Ananda Bhavan,Restaurant,Velachery,3.6,12.9755,80.2207,Pav Bhaji
53,A2B - Adyar Ananda Bhavan,Restaurant,Velachery,3.6,12.9755,80.2207,Chaat
53,A2B - Adyar Ananda Bhavan,Restaurant,Velachery,3.6,12.9755,80.2207,Pongal
53,A2B - Adyar Ananda Bhavan,Restaurant,Velachery,3.6,12.9755,80.2207,Dahipuri
53,A2B - Adyar Ananda Bhavan,Restaurant,Velachery,3.6,12.9755,80.2207,Rasmalai
53,A2B - Adyar Ananda Bhavan,Restaurant,Velachery,3.6,12.9755,80.2207,Filtered Coffee
53,A2B - Adyar Ananda Bhavan,Restaurant,Velachery,3.6,12.9755,80.2207,Ghee Roast Dosa
54,Copper Kitchen,Restaurant,Saligramam,4.2,13.0545,80.2011,Biryani
54,Copper Kitchen,Restaurant,Saligramam,4.2,13.0545,80.2011,Fish
54,Copper Kitchen,Restaurant,Saligramam,4.2,13.0545,80.2011,Bbq Chicken
54,Copper Kitchen,Restaurant,Saligramam,4.2,13.0545,80.2011,Banana Split
54,Copper Kitchen,Restaurant,Saligramam,4.2,13.0545,80.2011,Brownie
54,Copper Kitchen,Restaurant,Saligramam,4.2,13.0545,80.2011,Dynamite Chicken
54,Copper Kitchen,Restaurant,Saligramam,4.2,13.0545,80.2011,Barbeque Chicken
55,Fazari,Restaurant,Chromepet,4.2,12.9516,80.1462,Shawarma
55,Fazari,Restaurant,Chromepet,4.2,12.9516,80.1462,Faluda
55,Fazari,Restaurant,Chromepet,4.2,12.9516,80.1462,Brownie
55,Fazari,Restaurant,Chromepet,4.2,12.9516,80.1462,Chicken Grill
55,Fazari,Restaurant,Chromepet,4.2,12.9516,80.1462,Fried Rice
55,Fazari,Restaurant,Chromepet,4.2,12.9516,80.1462,Chicken Tikka Roll
55,Fazari,Restaurant,Chromepet,4.2,12.9516,80.1462,Fish Finger
56,Guntur Gongura,Restaurant,Sholinganallur,4.1,12.901,80.2279,Chicken Biryani
56,Guntur Gongura,Restaurant,Sholinganallur,4.1,12.901,80.2279,Vegetable Biryani
56,Guntur Gongura,Restaurant,Sholinganallur,4.1,12.901,80.2279,Hyderabadi Biryani
56,Guntur Gongura,Restaurant,Sholinganallur,4.1,12.901,80.2279,Fish Curry
57,Andhra Ruchulu,Restaurant,Porur,4.1,13.0382,80.1565,Dragon Chicken
57,Andhra Ruchulu,Restaurant,Porur,4.1,13.0382,80.1565,Lollipop Biryani
58,Brownie Heaven,Restaurant,Royapettah,4.9,13.054,80.2641,Vanilla Ice Cream
58,Brownie Heaven,Restaurant,Royapettah,4.9,13.054,80.2641,Brownie Shake
58,Brownie Heaven,Restaurant,Royapettah,4.9,13.054,80.2641,Filtered Coffee
58,Brownie Heaven,Restaurant,Royapettah,4.9,13.054,80.2641,Mint Ice Cream
58,Brownie Heaven,Restaurant,Royapettah,4.9,13.054,80.2641,Brownie Chocolate
58,Brownie Heaven,Restaurant,Royapettah,4.9,13.054,80.2641,Filter Coffee Soda
58,Brownie Heaven,Restaurant,Royapettah,4.9,13.054,80.2641,Cheesecake
59,Hotel Junior Kuppanna,Hotel,T. Nagar,4.3,13.0418,80.2341,Paratha
59,Hotel Junior Kuppanna,Hotel,T. Nagar,4.3,13.0418,80.2341,Pallipalayam Chicken
59,Hotel Junior Kuppanna,Hotel,T. Nagar,4.3,13.0418,80.2341,Mutton Biryani
59,Hotel Junior Kuppanna,Hotel,T. Nagar,4.3,13.0418,80.2341,Fish Fry
59,Hotel Junior Kuppanna,Hotel,T. Nagar,4.3,13.0418,80.2341,Mutton Sukha
59,Hotel Junior Kuppanna,Hotel,T. Nagar,4.3,13.0418,80.2341,Brain Fry
59,Hotel Junior Kuppanna,Hotel,T. Nagar,4.3,13.0418,80.2341,Kothu Parotta
60,Mezze,Restaurant,Alwarpet,4.7,13.0335,80.2531,Baklava
60,Mezze,Restaurant,Alwarpet,4.7,13.0335,80.2531,Mezze
60,Mezze,Restaurant,Alwarpet,4.7,13.0335,80.2531,Shawarma
60,Mezze,Restaurant,Alwarpet,4.7,13.0335,80.2531,Pita Bread
60,Mezze,Restaurant,Alwarpet,4.7,13.0335,80.2531,Fries
60,Mezze,Restaurant,Alwarpet,4.7,13.0335,80.2531,Falafel
60,Mezze,Restaurant,Alwarpet,4.7,13.0335,80.2531,Chicken Shawarama
61,Pantry dor,Restaurant,Anna Nagar East,4.4,13.092,80.2236,Pizza
61,Pantry dor,Restaurant,Anna Nagar East,4.4,13.092,80.2236,Pasta
61,Pantry dor,Restaurant,Anna Nagar East,4.4,13.092,80.2236,Hot Chocolate
61,Pantry dor,Restaurant,Anna Nagar East,4.4,13.092,80.2236,Pancakes
61,Pantry dor,Restaurant,Anna Nagar East,4.4,13.092,80.2236,Sandwich
61,Pantry dor,Restaurant,Anna Nagar East,4.4,13.092,80.2236,Burgers
61,Pantry dor,Restaurant,Anna Nagar East,4.4,13.092,80.2236,Cheesecake
62,Maggevala - Curly Cravings,Fast Food,Kilpauk,4.0,13.0828,80.2417,Peri Peri Fries
62,Maggevala - Curly Cravings,Fast Food,Kilpauk,4.0,13.0828,80.2417,Waffles
62,Maggevala - Curly Cravings,Fast Food,Kilpauk,4.0,13.0828,80.2417,Kit Kat Shake
62,Maggevala - Curly Cravings,Fast Food,Kilpauk,4.0,13.0828,80.2417,Ferrero Rocher Shake
62,Maggevala - Curly Cravings,Fast Food,Kilpauk,4.0,13.0828,80.2417,Pasta
62,Maggevala - Curly Cravings,Fast Food,Kilpauk,4.0,13.0828,80.2417,Veg Maggi
62,Maggevala - Curly Cravings,Fast Food,Kilpauk,4.0,13.0828,80.2417,Oreo Shake
63,Amadora Gourmet Ice Cream & Sorbet,Restaurant,Nungambakkam,4.8,13.0569,80.2425,Sandwich
63,Amadora Gourmet Ice Cream & Sorbet,Restaurant,Nungambakkam,4.8,13.0569,80.2425,Gelato
63,Amadora Gourmet Ice Cream & Sorbet,Restaurant,Nungambakkam,4.8,13.0569,80.2425,Chocolate Icecreams
63,Amadora Gourmet Ice Cream & Sorbet,Restaurant,Nungambakkam,4.8,13.0569,80.2425,Watermelon Sorbet
63,Amadora Gourmet Ice Cream & Sorbet,Restaurant,Nungambakkam,4.8,13.0569,80.2425,Chocolate Brownie Ice Cream
63,Amadora Gourmet Ice Cream & Sorbet,Restaurant,Nungambakkam,4.8,13.0569,80.2425,Mango Sorbet
63,Amadora Gourmet Ice Cream & Sorbet,Restaurant,Nungambakkam,4.8,13.0569,80.2425,Hail Mary
64,Eatza Pizza,Fast Food,Nungambakkam,3.7,13.0569,80.2425,Salad
64,Eatza Pizza,Fast Food,Nungambakkam,3.7,13.0569,80.2425,Garlic Bread
64,Eatza Pizza,Fast Food,Nungambakkam,3.7,13.0569,80.2425,Pasta
64,Eatza Pizza,Fast Food,Nungambakkam,3.7,13.0569,80.2425,Brownie
64,Eatza Pizza,Fast Food,Nungambakkam,3.7,13.0569,80.2425,Chicken Keema Pizza
64,Eatza Pizza,Fast Food,Nungambakkam,3.7,13.0569,80.2425,Tomato Soup
64,Eatza Pizza,Fast Food,Nungambakkam,3.7,13.0569,80.2425,Margarita
65,Samco,Restaurant,Velachery,4.3,12.9755,80.2207,Biryani
65,Samco,Restaurant,Velachery,4.3,12.9755,80.2207,Bbq Chicken
65,Samco,Restaurant,Velachery,4.3,12.9755,80.2207,Faluda
65,Samco,Restaurant,Velachery,4.3,12.9755,80.2207,Pepper Chicken
65,Samco,Restaurant,Velachery,4.3,12.9755,80.2207,Shawarma
65,Samco,Restaurant,Velachery,4.3,12.9755,80.2207,Chicken Grill
65,Samco,Restaurant,Velachery,4.3,12.9755,80.2207,Fish Finger
66,Sree Akshayam,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Paratha
66,Sree Akshayam,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Paneer Tikka
66,Sree Akshayam,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Naan
66,Sree Akshayam,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Pongal
66,Sree Akshayam,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Filtered Coffee
66,Sree Akshayam,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Vada Curry
66,Sree Akshayam,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Panneer Butter Masala
67,Biriyani Palace,Hotel,Porur,4.0,13.0382,80.1565,Biryani
67,Biriyani Palace,Hotel,Porur,4.0,13.0382,80.1565,Tandoori Chicken
67,Biriyani Palace,Hotel,Porur,4.0,13.0382,80.1565,Bbq Chicken
68,Pumpkin Tales,Restaurant,Alwarpet,4.5,13.0335,80.2531,Pumpkin Soup
68,Pumpkin Tales,Restaurant,Alwarpet,4.5,13.0335,80.2531,Bibimbap
68,Pumpkin Tales,Restaurant,Alwarpet,4.5,13.0335,80.2531,Noodle
68,Pumpkin Tales,Restaurant,Alwarpet,4.5,13.0335,80.2531,Cheesecake
68,Pumpkin Tales,Restaurant,Alwarpet,4.5,13.0335,80.2531,Hot Chocolate
68,Pumpkin Tales,Restaurant,Alwarpet,4.5,13.0335,80.2531,Pasta
68,Pumpkin Tales,Restaurant,Alwarpet,4.5,13.0335,80.2531,Tiramisu
69,Sandys Chocolate Laboratory,Cafe,Nungambakkam,4.5,13.0569,80.2425,Tiny Chocolate Cake
69,Sandys Chocolate Laboratory,Cafe,Nungambakkam,4.5,13.0569,80.2425,Hot Chocolate
69,Sandys Chocolate Laboratory,Cafe,Nungambakkam,4.5,13.0569,80.2425,Sandwich
69,Sandys Chocolate Laboratory,Cafe,Nungambakkam,4.5,13.0569,80.2425,Cheesecake
69,Sandys Chocolate Laboratory,Cafe,Nungambakkam,4.5,13.0569,80.2425,Pesto Pasta
69,Sandys Chocolate Laboratory,Cafe,Nungambakkam,4.5,13.0569,80.2425,Pancakes
69,Sandys Chocolate Laboratory,Cafe,Nungambakkam,4.5,13.0569,80.2425,Brownie
70,Hotel Saravana Bhavan,Hotel,Perungudi,2.7,12.9654,80.2461,Filtered Coffee
70,Hotel Saravana Bhavan,Hotel,Perungudi,2.7,12.9654,80.2461,Masala Dosa
70,Hotel Saravana Bhavan,Hotel,Perungudi,2.7,12.9654,80.2461,Thali
70,Hotel Saravana Bhavan,Hotel,Perungudi,2.7,12.9654,80.2461,Rava Kesari
70,Hotel Saravana Bhavan,Hotel,Perungudi,2.7,12.9654,80.2461,Pongal
70,Hotel Saravana Bhavan,Hotel,Perungudi,2.7,12.9654,80.2461,Masala Poori
70,Hotel Saravana Bhavan,Hotel,Perungudi,2.7,12.9654,80.2461,Tea
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Pasta
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Pizza
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Nachos
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Tiramisu
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Minestrone Soup
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Panna Cotta
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Salsa
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Pizza
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Pasta
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Burgers
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Salad
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Sandwich
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Cheesecake
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Waffles
73,Deen Biriyani,Restaurant,Aminijikarai,3.9,13.0711,80.2227,Biryani
73,Deen Biriyani,Restaurant,Aminijikarai,3.9,13.0711,80.2227,Sweet Corn Soup
73,Deen Biriyani,Restaurant,Aminijikarai,3.9,13.0711,80.2227,Pongal
73,Deen Biriyani,Restaurant,Aminijikarai,3.9,13.0711,80.2227,Chicken 65
73,Deen Biriyani,Restaurant,Aminijikarai,3.9,13.0711,80.2227,Tandoori Chicken
73,Deen Biriyani,Restaurant,Aminijikarai,3.9,13.0711,80.2227,Rogan Josh
73,Deen Biriyani,Restaurant,Aminijikarai,3.9,13.0711,80.2227,Medu Vada
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Cocktails
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Burgers
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Beer
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Fries
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Pasta
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Fish
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Paneer Tikka
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Chocolate Banana
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Pasta
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Pepperoni
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Bacon Pizza
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Mojito
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Bbq Pizza
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Tiramisu
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Nachos
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Iced Tea
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Garlic Bread
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Brownie
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Spinach Pasta
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,White Sauce Pasta
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Chocolate Mousse
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Faluda
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Chicken Grill
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Bbq Chicken
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Brownie
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Chicken Tikka Roll
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Shawarma Roll
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Chicken Shawarama
78,Al Dhareeq Beef Biriyani,Restaurant,Kodambakkam,3.8,13.0521,80.2255,Beef Biryani
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Rajasthani Thali
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Buttermilk
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Roti
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Paratha
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Paan Ice Cream
