restaurant_id,restaurant,market_segment,area,rating,latitude,longitude,feature
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Valet Parking Available
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Indoor Seating
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Buffet
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Outdoor Seating
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Table booking recommended
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Serves Jain Food
71,Little Italy,Restaurant,Besant Nagar,4.7,13.0003,80.2667,Brunch
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Home Delivery
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Indoor Seating
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Desserts and Bakes
72,Ciclo Cafe,Cafe,Kotturpuram,4.3,13.018,80.2411,Wifi
73,Deen Biriyani,Restaurant,Aminijikarai,3.9,13.0711,80.2227,Home Delivery
73,Deen Biriyani,Restaurant,Aminijikarai,3.9,13.0711,80.2227,Indoor Seating
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Home Delivery
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Full Bar Available
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Live Sports Screening
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Valet Parking Available
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Live Music
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Restricted Entry
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Live Entertainment
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Nightlife
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Indoor Seating
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Table booking recommended
74,Big Bang Theory - Bar & Kitchen,Bar,Kodambakkam,4.1,13.0521,80.2255,Smoking Area
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Home Delivery
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Indoor Seating
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Buffet
75,Onesta,Fast Food,Semmancheri,4.4,12.8601,80.2272,Table booking recommended
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Home Delivery
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Vegetarian Only
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Indoor Seating
76,Fusilli Reasons,Fast Food,Kilpauk,4.7,13.0828,80.2417,Serves Jain Food
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Home Delivery
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Free Parking
77,Food @ Finger,Restaurant,Royapuram,4.1,13.1137,80.2954,Indoor Seating
78,Al Dhareeq Beef Biriyani,Restaurant,Kodambakkam,3.8,13.0521,80.2255,Home Delivery
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Home Delivery
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Vegetarian Only
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Indoor Seating
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Serves Jain Food
79,Shri Rajasthani Dhaba,Restaurant,Anna Nagar West,4.5,13.0862,80.2018,Table reservation required
80,Lucky Da Punjabi Dhabba,Restaurant,Perungudi,4.3,12.9654,80.2461,Home Delivery
80,Lucky Da Punjabi Dhabba,Restaurant,Perungudi,4.3,12.9654,80.2461,Indoor Seating
81,Al-Najeeb Nawab Of Kebab,Restaurant,Kilpauk,4.1,13.0828,80.2417,Home Delivery
81,Al-Najeeb Nawab Of Kebab,Restaurant,Kilpauk,4.1,13.0828,80.2417,Indoor Seating
81,Al-Najeeb Nawab Of Kebab,Restaurant,Kilpauk,4.1,13.0828,80.2417,Free Parking
82,Skewered,Fast Food,Valasaravakkam,4.3,13.0403,80.1723,Home Delivery
82,Skewered,Fast Food,Valasaravakkam,4.3,13.0403,80.1723,Indoor Seating
82,Skewered,Fast Food,Valasaravakkam,4.3,13.0403,80.1723,Wifi
83,Burger King,Fast Food,"Phoenix Market City, Velachery",4.0,12.9755,80.2207,Home Delivery
83,Burger King,Fast Food,"Phoenix Market City, Velachery",4.0,12.9755,80.2207,Mall Parking
83,Burger King,Fast Food,"Phoenix Market City, Velachery",4.0,12.9755,80.2207,Outdoor Seating
83,Burger King,Fast Food,"Phoenix Market City, Velachery",4.0,12.9755,80.2207,Rooftop
83,Burger King,Fast Food,"Phoenix Market City, Velachery",4.0,12.9755,80.2207,Indoor Seating
84,Biryani House,Restaurant,Mogappair,4.1,13.0837,80.175,Home Delivery
84,Biryani House,Restaurant,Mogappair,4.1,13.0837,80.175,Free Parking
84,Biryani House,Restaurant,Mogappair,4.1,13.0837,80.175,Brunch
84,Biryani House,Restaurant,Mogappair,4.1,13.0837,80.175,Indoor Seating
84,Biryani House,Restaurant,Mogappair,4.1,13.0837,80.175,Group Meal
85,Shaack,Restaurant,Anna Nagar East,4.1,13.092,80.2236,Home Delivery
85,Shaack,Restaurant,Anna Nagar East,4.1,13.092,80.2236,Free Parking
85,Shaack,Restaurant,Anna Nagar East,4.1,13.092,80.2236,Indoor Seating
85,Shaack,Restaurant,Anna Nagar East,4.1,13.092,80.2236,Table booking recommended
86,Bazaar - All Day Diner - Grand by GRT Hotels,Hotel,Grand by GRT Hotels,4.4,13.0569,80.2425,Breakfast
86,Bazaar - All Day Diner - Grand by GRT Hotels,Hotel,Grand by GRT Hotels,4.4,13.0569,80.2425,Home Delivery
86,Bazaar - All Day Diner - Grand by GRT Hotels,Hotel,Grand by GRT Hotels,4.4,13.0569,80.2425,Serves Alcohol
86,Bazaar - All Day Diner - Grand by GRT Hotels,Hotel,Grand by GRT Hotels,4.4,13.0569,80.2425,4/5 Star
86,Bazaar - All Day Diner - Grand by GRT Hotels,Hotel,Grand by GRT Hotels,4.4,13.0569,80.2425,Table reservation required
86,Bazaar - All Day Diner - Grand by GRT Hotels,Hotel,Grand by GRT Hotels,4.4,13.0569,80.2425,Luxury Dining
86,Bazaar - All Day Diner - Grand by GRT Hotels,Hotel,Grand by GRT Hotels,4.4,13.0569,80.2425,Brunch
86,Bazaar - All Day Diner - Grand by GRT Hotels,Hotel,Grand by GRT Hotels,4.4,13.0569,80.2425,Indoor Seating
86,Bazaar - All Day Diner - Grand by GRT Hotels,Hotel,Grand by GRT Hotels,4.4,13.0569,80.2425,Buffet
87,Hotel Pandian,Hotel,Mogappair,4.0,13.0837,80.175,Home Delivery
87,Hotel Pandian,Hotel,Mogappair,4.0,13.0837,80.175,Indoor Seating
88,Al Raabias Biriyani,Restaurant,Perambur,3.9,13.121,80.2326,Home Delivery
88,Al Raabias Biriyani,Restaurant,Perambur,3.9,13.121,80.2326,Free Parking
88,Al Raabias Biriyani,Restaurant,Perambur,3.9,13.121,80.2326,Indoor Seating
89,Soy Soi,Restaurant,Kotturpuram,4.7,13.018,80.2411,Home Delivery
89,Soy Soi,Restaurant,Kotturpuram,4.7,13.018,80.2411,Indoor Seating
89,Soy Soi,Restaurant,Kotturpuram,4.7,13.018,80.2411,Table booking recommended
90,Coal Barbecues,Restaurant,Velachery,4.4,12.9755,80.2207,Indoor Seating
90,Coal Barbecues,Restaurant,Velachery,4.4,12.9755,80.2207,Buffet
90,Coal Barbecues,Restaurant,Velachery,4.4,12.9755,80.2207,Table reservation required
91,Hot Pot China,Restaurant,Perungudi,4.2,12.9654,80.2461,Home Delivery
91,Hot Pot China,Restaurant,Perungudi,4.2,12.9654,80.2461,Table booking recommended
91,Hot Pot China,Restaurant,Perungudi,4.2,12.9654,80.2461,Indoor Seating
92,Thaqwa Biryani,Restaurant,Ambattur,4.0,13.1186,80.1574,Home Delivery
92,Thaqwa Biryani,Restaurant,Ambattur,4.0,13.1186,80.1574,Free Parking
92,Thaqwa Biryani,Restaurant,Ambattur,4.0,13.1186,80.1574,Indoor Seating
93,Fruit Shop On Greams Road,Fast Food,Thousand Lights,4.5,13.0617,80.2544,Home Delivery
93,Fruit Shop On Greams Road,Fast Food,Thousand Lights,4.5,13.0617,80.2544,Vegetarian Only
93,Fruit Shop On Greams Road,Fast Food,Thousand Lights,4.5,13.0617,80.2544,Indoor Seating
93,Fruit Shop On Greams Road,Fast Food,Thousand Lights,4.5,13.0617,80.2544,Desserts and Bakes
94,Kappa Chakka Kandhari,Restaurant,Nungambakkam,4.7,13.0569,80.2425,Indoor Seating
94,Kappa Chakka Kandhari,Restaurant,Nungambakkam,4.7,13.0569,80.2425,Table booking recommended
95,BOATS - Based On A True Story,Bar,Besant Nagar,4.2,13.0003,80.2667,Home Delivery
95,BOATS - Based On A True Story,Bar,Besant Nagar,4.2,13.0003,80.2667,Full Bar Available
95,BOATS - Based On A True Story,Bar,Besant Nagar,4.2,13.0003,80.2667,Live Sports Screening
95,BOATS - Based On A True Story,Bar,Besant Nagar,4.2,13.0003,80.2667,Indoor Seating
95,BOATS - Based On A True Story,Bar,Besant Nagar,4.2,13.0003,80.2667,LGBTQIA Friendly
95,BOATS - Based On A True Story,Bar,Besant Nagar,4.2,13.0003,80.2667,Smoking Area
95,BOATS - Based On A True Story,Bar,Besant Nagar,4.2,13.0003,80.2667,Free Parking
95,BOATS - Based On A True Story,Bar,Besant Nagar,4.2,13.0003,80.2667,Table booking recommended
95,BOATS - Based On A True Story,Bar,Besant Nagar,4.2,13.0003,80.2667,Restricted Entry
96,Amelies,Cafe,Alwarpet,4.3,13.0335,80.2531,Home Delivery
96,Amelies,Cafe,Alwarpet,4.3,13.0335,80.2531,Valet Parking Available
96,Amelies,Cafe,Alwarpet,4.3,13.0335,80.2531,Table booking recommended
96,Amelies,Cafe,Alwarpet,4.3,13.0335,80.2531,All Day Breakfast
96,Amelies,Cafe,Alwarpet,4.3,13.0335,80.2531,Desserts and Bakes
96,Amelies,Cafe,Alwarpet,4.3,13.0335,80.2531,Indoor Seating
97,Urban Spatula,Restaurant,Anna Nagar West,4.4,13.0862,80.2018,Home Delivery
97,Urban Spatula,Restaurant,Anna Nagar West,4.4,13.0862,80.2018,Free Parking
97,Urban Spatula,Restaurant,Anna Nagar West,4.4,13.0862,80.2018,Table booking recommended
97,Urban Spatula,Restaurant,Anna Nagar West,4.4,13.0862,80.2018,Kid Friendly
97,Urban Spatula,Restaurant,Anna Nagar West,4.4,13.0862,80.2018,Group Meal
97,Urban Spatula,Restaurant,Anna Nagar West,4.4,13.0862,80.2018,Indoor Seating
97,Urban Spatula,Restaurant,Anna Nagar West,4.4,13.0862,80.2018,Table booking for Groups
98,Madurai Kumar Mess,Restaurant,Vadapalani,4.2,13.05,80.2121,Home Delivery
98,Madurai Kumar Mess,Restaurant,Vadapalani,4.2,13.05,80.2121,Indoor Seating
99,Oxygen,Restaurant,Potheri,4.0,12.8213,80.0371,Home Delivery
99,Oxygen,Restaurant,Potheri,4.0,12.8213,80.0371,Outdoor Seating
99,Oxygen,Restaurant,Potheri,4.0,12.8213,80.0371,Rooftop
99,Oxygen,Restaurant,Potheri,4.0,12.8213,80.0371,Table Reservation Not Required
99,Oxygen,Restaurant,Potheri,4.0,12.8213,80.0371,Indoor Seating
100,Shree Konar Vilas,Restaurant,Purasavakkam,4.1,13.0902,80.2543,Home Delivery
100,Shree Konar Vilas,Restaurant,Purasavakkam,4.1,13.0902,80.2543,Indoor Seating
101,Subway,Fast Food,Anna Nagar West,4.4,13.0862,80.2018,Breakfast
101,Subway,Fast Food,Anna Nagar West,4.4,13.0862,80.2018,Home Delivery
101,Subway,Fast Food,Anna Nagar West,4.4,13.0862,80.2018,Indoor Seating
101,Subway,Fast Food,Anna Nagar West,4.4,13.0862,80.2018,Wifi
102,Pind,Restaurant,Velachery,4.3,12.9755,80.2207,Home Delivery
102,Pind,Restaurant,Velachery,4.3,12.9755,80.2207,Vegetarian Only
102,Pind,Restaurant,Velachery,4.3,12.9755,80.2207,Catering Available
102,Pind,Restaurant,Velachery,4.3,12.9755,80.2207,Wifi
102,Pind,Restaurant,Velachery,4.3,12.9755,80.2207,Serves Jain Food
102,Pind,Restaurant,Velachery,4.3,12.9755,80.2207,Buffet
102,Pind,Restaurant,Velachery,4.3,12.9755,80.2207,Indoor Seating
103,Mainland China,Restaurant,"Phoenix Market City, Velachery",4.6,12.9755,80.2207,Home Delivery
103,Mainland China,Restaurant,"Phoenix Market City, Velachery",4.6,12.9755,80.2207,Mall Parking
103,Mainland China,Restaurant,"Phoenix Market City, Velachery",4.6,12.9755,80.2207,Valet Parking Available
103,Mainland China,Restaurant,"Phoenix Market City, Velachery",4.6,12.9755,80.2207,Table booking recommended
103,Mainland China,Restaurant,"Phoenix Market City, Velachery",4.6,12.9755,80.2207,Indoor Seating
104,Kumarakom,Restaurant,Velachery,4.0,12.9755,80.2207,Breakfast
104,Kumarakom,Restaurant,Velachery,4.0,12.9755,80.2207,Home Delivery
104,Kumarakom,Restaurant,Velachery,4.0,12.9755,80.2207,Indoor Seating
104,Kumarakom,Restaurant,Velachery,4.0,12.9755,80.2207,Catering Available
105,City Square Cafeteria,Fast Food,Egmore,4.1,13.0732,80.2609,Home Delivery
105,City Square Cafeteria,Fast Food,Egmore,4.1,13.0732,80.2609,Indoor Seating
106,Bhangra,Restaurant,"Mayajaal Multiplex, Kanathur",4.9,12.9,80.245,Breakfast
106,Bhangra,Restaurant,"Mayajaal Multiplex, Kanathur",4.9,12.9,80.245,Home Delivery
106,Bhangra,Restaurant,"Mayajaal Multiplex, Kanathur",4.9,12.9,80.245,Mall Parking
106,Bhangra,Restaurant,"Mayajaal Multiplex, Kanathur",4.9,12.9,80.245,Indoor Seating
106,Bhangra,Restaurant,"Mayajaal Multiplex, Kanathur",4.9,12.9,80.245,Table reservation required
107,Twilight Take Out,Restaurant,Nungambakkam,3.9,13.0569,80.2425,Home Delivery
107,Twilight Take Out,Restaurant,Nungambakkam,3.9,13.0569,80.2425,Free Parking
108,The Red Box,Restaurant,Anna Nagar West,3.3,13.0862,80.2018,Home Delivery
109,Rayars Mess,Restaurant,Mylapore,4.7,13.0368,80.2676,Breakfast
109,Rayars Mess,Restaurant,Mylapore,4.7,13.0368,80.2676,Home Delivery
109,Rayars Mess,Restaurant,Mylapore,4.7,13.0368,80.2676,Vegetarian Only
109,Rayars Mess,Restaurant,Mylapore,4.7,13.0368,80.2676,Indoor Seating
110,Hotel Safari,Hotel,Royapettah,4.1,13.054,80.2641,Breakfast
110,Hotel Safari,Hotel,Royapettah,4.1,13.054,80.2641,Home Delivery
110,Hotel Safari,Hotel,Royapettah,4.1,13.054,80.2641,Indoor Seating
111,VB Signature,Restaurant,Nungambakkam,4.5,13.0569,80.2425,Breakfast
111,VB Signature,Restaurant,Nungambakkam,4.5,13.0569,80.2425,Home Delivery
111,VB Signature,Restaurant,Nungambakkam,4.5,13.0569,80.2425,Vegetarian Only
111,VB Signature,Restaurant,Nungambakkam,4.5,13.0569,80.2425,Live Sports Screening
111,VB Signature,Restaurant,Nungambakkam,4.5,13.0569,80.2425,Table booking recommended
111,VB Signature,Restaurant,Nungambakkam,4.5,13.0569,80.2425,Indoor Seating
112,Blind Ch3mistry,Cafe,Nungambakkam,4.5,13.0569,80.2425,Home Delivery
112,Blind Ch3mistry,Cafe,Nungambakkam,4.5,13.0569,80.2425,Indoor Seating
112,Blind Ch3mistry,Cafe,Nungambakkam,4.5,13.0569,80.2425,Table reservation required
112,Blind Ch3mistry,Cafe,Nungambakkam,4.5,13.0569,80.2425,Desserts and Bakes
112,Blind Ch3mistry,Cafe,Nungambakkam,4.5,13.0569,80.2425,Free Wifi
113,Fishermans Fare,Restaurant,Egmore,2.9,13.0732,80.2609,Home Delivery
113,Fishermans Fare,Restaurant,Egmore,2.9,13.0732,80.2609,Indoor Seating
113,Fishermans Fare,Restaurant,Egmore,2.9,13.0732,80.2609,Table reservation required
114,Madras2Chennai,Restaurant,Washermenpet,4.1,13.1148,80.2872,Home Delivery
114,Madras2Chennai,Restaurant,Washermenpet,4.1,13.1148,80.2872,Indoor Seating
115,Charminar Biriyani Centre,Restaurant,Royapettah,3.6,13.054,80.2641,Home Delivery
115,Charminar Biriyani Centre,Restaurant,Royapettah,3.6,13.054,80.2641,Standing Tables
116,North East Kitchen,Restaurant,Egmore,4.5,13.0732,80.2609,Home Delivery
116,North East Kitchen,Restaurant,Egmore,4.5,13.0732,80.2609,Indoor Seating
117,AlMaza,Restaurant,Anna Nagar East,4.6,13.092,80.2236,Home Delivery
117,AlMaza,Restaurant,Anna Nagar East,4.6,13.092,80.2236,Indoor Seating
117,AlMaza,Restaurant,Anna Nagar East,4.6,13.092,80.2236,Table booking recommended
118,Jonahs Bistro,Restaurant,Besant Nagar,4.4,13.0003,80.2667,Breakfast
118,Jonahs Bistro,Restaurant,Besant Nagar,4.4,13.0003,80.2667,Home Delivery
118,Jonahs Bistro,Restaurant,Besant Nagar,4.4,13.0003,80.2667,Indoor Seating
118,Jonahs Bistro,Restaurant,Besant Nagar,4.4,13.0003,80.2667,Table reservation required
119,Barbeque Nation,Restaurant,Porur,4.3,13.0382,80.1565,Home Delivery
119,Barbeque Nation,Restaurant,Porur,4.3,13.0382,80.1565,Indoor Seating
119,Barbeque Nation,Restaurant,Porur,4.3,13.0382,80.1565,Buffet
119,Barbeque Nation,Restaurant,Porur,4.3,13.0382,80.1565,Table booking recommended
119,Barbeque Nation,Restaurant,Porur,4.3,13.0382,80.1565,Kid Friendly
120,Mughal Biriyani,Restaurant,Besant Nagar,4.0,13.0003,80.2667,Home Delivery
120,Mughal Biriyani,Restaurant,Besant Nagar,4.0,13.0003,80.2667,Indoor Seating
121,Loiee Mithai & Rasoi,Restaurant,Selaiyur,4.1,12.9068,80.1425,Home Delivery
121,Loiee Mithai & Rasoi,Restaurant,Selaiyur,4.1,12.9068,80.1425,Vegetarian Only
121,Loiee Mithai & Rasoi,Restaurant,Selaiyur,4.1,12.9068,80.1425,Desserts and Bakes
121,Loiee Mithai & Rasoi,Restaurant,Selaiyur,4.1,12.9068,80.1425,Indoor Seating
121,Loiee Mithai & Rasoi,Restaurant,Selaiyur,4.1,12.9068,80.1425,Table booking recommended
121,Loiee Mithai & Rasoi,Restaurant,Selaiyur,4.1,12.9068,80.1425,Serves Jain Food
122,Roll Over,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Home Delivery
122,Roll Over,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Vegetarian Only
122,Roll Over,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Free Parking
122,Roll Over,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Wifi
122,Roll Over,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Desserts and Bakes
122,Roll Over,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Indoor Seating
122,Roll Over,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Free Wifi
123,Pizza Hut,Fast Food,Nungambakkam,2.9,13.0569,80.2425,Home Delivery
123,Pizza Hut,Fast Food,Nungambakkam,2.9,13.0569,80.2425,Indoor Seating
124,Ratna Cafe,Restaurant,Kilpauk,3.9,13.0828,80.2417,Breakfast
124,Ratna Cafe,Restaurant,Kilpauk,3.9,13.0828,80.2417,Home Delivery
124,Ratna Cafe,Restaurant,Kilpauk,3.9,13.0828,80.2417,Free Parking
124,Ratna Cafe,Restaurant,Kilpauk,3.9,13.0828,80.2417,Indoor Seating
125,Masaledaar Desi Rasoi,Restaurant,Egmore,4.3,13.0732,80.2609,Breakfast
125,Masaledaar Desi Rasoi,Restaurant,Egmore,4.3,13.0732,80.2609,Home Delivery
125,Masaledaar Desi Rasoi,Restaurant,Egmore,4.3,13.0732,80.2609,Vegetarian Only
125,Masaledaar Desi Rasoi,Restaurant,Egmore,4.3,13.0732,80.2609,Indoor Seating
126,The Big Barbeque,Fast Food,Old Mahabalipuram Road (OMR),4.4,12.914,80.2294,Home Delivery
126,The Big Barbeque,Fast Food,Old Mahabalipuram Road (OMR),4.4,12.914,80.2294,Live Sports Screening
126,The Big Barbeque,Fast Food,Old Mahabalipuram Road (OMR),4.4,12.914,80.2294,Table booking recommended
126,The Big Barbeque,Fast Food,Old Mahabalipuram Road (OMR),4.4,12.914,80.2294,Indoor Seating
127,The Feast,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Home Delivery
127,The Feast,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Buffet
127,The Feast,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Free Parking
127,The Feast,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Indoor Seating
127,The Feast,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Valet Parking Available
127,The Feast,Restaurant,Anna Nagar East,4.3,13.092,80.2236,Table booking recommended
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Breakfast
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Wheelchair Accessible
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Full Bar Available
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Valet Parking Available
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Indoor Seating
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,4/5 Star
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Table booking recommended
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Brunch
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Variable Menu
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Catering Available
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Luxury Dining
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Wifi
128,Seasonal Tastes,Bar,"The Westin Chennai, Velachery",4.3,12.9755,80.2207,Buffet
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Home Delivery
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Wheelchair Accessible
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Full Bar Available
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Free Parking
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Valet Parking Available
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Indoor Seating
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Table booking recommended
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Kid Friendly
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Luxury Dining
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Gluten Free Options
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Vegan Options
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Brunch
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Live Sports Screening
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,4/5 Star
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Smoking Area
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Wifi
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Serves Jain Food
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Buffet
129,601 - The Park,Bar,"The Park, Nungambakkam",4.2,13.0569,80.2425,Desserts and Bakes
130,Plutos Restaurant,Restaurant,Choolaimedu,4.1,13.0632,80.225,Home Delivery
130,Plutos Restaurant,Restaurant,Choolaimedu,4.1,13.0632,80.225,Indoor Seating
130,Plutos Restaurant,Restaurant,Choolaimedu,4.1,13.0632,80.225,Table reservation required
131,The Chinese Story,Fast Food,Porur,4.4,13.0382,80.1565,Home Delivery
131,The Chinese Story,Fast Food,Porur,4.4,13.0382,80.1565,Indoor Seating
131,The Chinese Story,Fast Food,Porur,4.4,13.0382,80.1565,Table booking recommended
131,The Chinese Story,Fast Food,Porur,4.4,13.0382,80.1565,Wifi
132,Nellai Vairamaligai,Restaurant,T. Nagar,4.3,13.0418,80.2341,Home Delivery
132,Nellai Vairamaligai,Restaurant,T. Nagar,4.3,13.0418,80.2341,Indoor Seating
132,Nellai Vairamaligai,Restaurant,T. Nagar,4.3,13.0418,80.2341,Table Reservation Not Required
133,Vrindavan,Restaurant,"New Woodlands Hotel, Mylapore",4.2,13.0368,80.2676,Breakfast
